batch_id,prev_pos,pos_code,brand,condition,timestamp,temperature,humidity,risk_score
B077,B,C,Brand_7,Bad,2025-12-06 05:50:00,18.0,63.0,82
B310,,T,Brand_3,Bad,2025-12-07 13:04:00,,61.0,77
B477,S,T,Brand_2,Bad,2025-12-15 08:21:00,,,85
B342,,O,Brand_9,Bad,2026-01-26 09:15:00,,,76
B403,E,F,Brand_4,Safe,2025-12-01 21:33:00,,65.0,2
B108,A,B,Brand_2,Safe,2025-12-19 19:22:00,29.0,,0
B154,D,E,Brand_7,Bad,2025-12-31 22:11:00,33.0,,75
B014,G,H,Brand_2,Safe,2025-12-14 01:03:00,,31.0,0
B258,,G,Brand_2,Safe,2026-01-20 21:43:00,,,5
B141,R,S,Brand_4,Need Attention,2025-12-27 11:46:00,22.0,32.0,52
B477,P,Q,Brand_2,Need Attention,2026-01-15 05:03:00,24.0,,50
B362,,H,Brand_3,Safe,2026-02-04 17:40:00,,,0
B336,,O,Brand_8,Safe,2025-12-13 15:40:00,,64.0,0
B165,D,E,Brand_6,Safe,2025-12-22 21:39:00,,42.0,1
B323,P,Q,Brand_5,Need Attention,2026-01-24 16:14:00,31.0,,49
B220,H,I,Brand_6,Safe,2025-12-25 11:59:00,,,0
B017,B,C,Brand_4,Need Attention,2026-01-27 19:05:00,25.0,51.0,54
B201,,N,Brand_10,Need Attention,2025-12-13 18:28:00,20.0,,47
B444,F,G,Brand_4,Safe,2025-11-29 12:34:00,,48.0,5
B127,M,N,Brand_8,Safe,2026-01-06 08:19:00,,,0
B470,N,O,Brand_7,Safe,2026-01-24 01:52:00,,,0
B336,,T,Brand_4,Safe,2026-01-09 07:06:00,30.0,,0
B500,P,Q,Brand_6,Need Attention,2026-01-22 17:17:00,,,52
B081,P,Q,Brand_6,Bad,2026-01-05 09:46:00,,50.0,79
B261,I,J,Brand_7,Need Attention,2025-12-14 11:14:00,,,55
B340,B,C,Brand_6,Bad,2026-01-14 08:10:00,22.0,,79
B356,E,F,Brand_7,Need Attention,2025-12-21 21:05:00,,31.0,48
B050,M,N,Brand_2,Safe,2026-01-25 04:54:00,,,0
B128,D,E,Brand_1,Need Attention,2026-01-29 19:31:00,,54.0,47
B186,N,O,Brand_7,Bad,2026-02-03 02:13:00,,,80
B493,H,I,Brand_8,Need Attention,2026-01-21 08:02:00,32.0,33.0,50
B260,C,D,Brand_3,Bad,2026-01-23 14:04:00,25.0,37.0,75
B208,L,M,Brand_10,Need Attention,2026-01-09 02:39:00,17.0,,53
B267,S,T,Brand_3,Bad,2025-12-03 10:35:00,,,76
B346,C,D,Brand_6,Safe,2026-01-27 16:33:00,,,1
B220,E,F,Brand_9,Safe,2026-01-24 23:55:00,,33.0,3
B375,T,H,Brand_3,Safe,2025-12-05 16:45:00,22.0,,0
B084,O,P,Brand_6,Bad,2025-12-25 14:16:00,,,85
B382,,F,Brand_2,Need Attention,2026-01-11 03:08:00,19.0,,54
B130,E,F,Brand_10,Need Attention,2026-02-02 15:38:00,,61.0,50
B048,O,P,Brand_9,Bad,2026-01-21 15:29:00,,,81
B447,I,J,Brand_3,Need Attention,2026-01-26 14:00:00,,35.0,46
B391,R,S,Brand_9,Bad,2025-12-04 12:34:00,,52.0,83
B463,M,N,Brand_5,Need Attention,2026-01-06 01:47:00,,,46
B398,O,P,Brand_8,Bad,2025-11-30 18:00:00,19.0,,75
B269,S,T,Brand_9,Need Attention,2025-12-08 02:50:00,15.0,58.0,49
B473,,H,Brand_1,Need Attention,2026-01-20 11:59:00,23.0,32.0,50
B122,E,F,Brand_7,Need Attention,2025-12-25 23:39:00,,46.0,46
B061,I,J,Brand_3,Bad,2025-12-28 06:11:00,,,85
B073,R,S,Brand_1,Need Attention,2026-01-12 10:18:00,,,47
B129,J,K,Brand_6,Need Attention,2025-12-28 00:52:00,21.0,,47
B460,J,K,Brand_10,Need Attention,2025-12-24 10:24:00,18.0,55.0,53
B294,K,L,Brand_4,Need Attention,2026-01-07 11:42:00,30.0,,49
B020,S,T,Brand_10,Bad,2025-12-22 19:29:00,33.0,,77
B125,F,G,Brand_2,Bad,2025-12-27 17:24:00,27.0,,79
B152,D,E,Brand_6,Safe,2026-01-03 10:42:00,,37.0,0
B211,E,F,Brand_3,Need Attention,2026-01-02 07:38:00,27.0,41.0,49
B158,Q,R,Brand_5,Bad,2026-02-02 11:06:00,,39.0,84
B474,B,C,Brand_7,Bad,2025-12-20 03:38:00,30.0,36.0,82
B182,,S,Brand_6,Need Attention,2025-12-26 20:53:00,25.0,,53
B270,B,C,Brand_1,Need Attention,2026-01-07 23:34:00,32.0,49.0,53
B184,C,D,Brand_1,Need Attention,2026-01-22 21:28:00,22.0,51.0,52
B290,F,G,Brand_4,Bad,2026-01-31 00:10:00,,,80
B491,L,M,Brand_9,Need Attention,2026-01-28 09:20:00,29.0,54.0,45
B286,H,I,Brand_4,Safe,2025-12-07 02:50:00,,,4
B317,,T,Brand_4,Safe,2026-01-22 08:03:00,,,0
B180,,B,Brand_1,Safe,2026-01-13 16:56:00,23.0,,3
B040,H,I,Brand_5,Bad,2025-12-03 15:37:00,,66.0,80
B375,P,Q,Brand_7,Bad,2026-01-08 14:48:00,28.0,,82
B334,G,H,Brand_4,Bad,2026-01-14 08:48:00,,45.0,79
B474,O,P,Brand_8,Need Attention,2026-01-18 07:34:00,22.0,54.0,48
B070,H,I,Brand_7,Need Attention,2025-12-19 04:19:00,,,53
B081,R,S,Brand_8,Safe,2026-01-08 06:32:00,25.0,,0
B092,I,J,Brand_8,Bad,2026-01-17 01:44:00,,,76
B034,M,N,Brand_3,Need Attention,2025-12-10 20:37:00,,,53
B434,,I,Brand_9,Need Attention,2026-01-24 05:34:00,,69.0,49
B010,R,S,Brand_6,Bad,2026-01-19 20:39:00,,,83
B418,F,G,Brand_4,Safe,2026-01-21 12:21:00,29.0,36.0,2
B481,F,G,Brand_10,Need Attention,2026-01-18 21:46:00,35.0,,51
B194,,R,Brand_10,Bad,2026-02-04 17:33:00,,35.0,82
B340,D,E,Brand_4,Bad,2026-01-05 19:56:00,,68.0,75
B365,Q,R,Brand_3,Need Attention,2025-12-10 14:31:00,,48.0,47
B202,F,G,Brand_5,Bad,2025-12-25 06:40:00,30.0,48.0,84
B154,A,B,Brand_10,Safe,2026-01-19 13:01:00,34.0,70.0,3
B057,E,F,Brand_9,Bad,2025-12-10 14:53:00,,43.0,76
B096,M,N,Brand_2,Bad,2025-12-05 23:03:00,18.0,63.0,78
B160,S,T,Brand_10,Bad,2025-11-28 14:24:00,15.0,,81
B232,G,H,Brand_3,Need Attention,2025-12-30 15:05:00,,,50
B105,P,Q,Brand_5,Need Attention,2026-01-15 14:43:00,25.0,,50
B450,,T,Brand_8,Safe,2026-01-24 07:53:00,,44.0,1
B008,D,E,Brand_10,Bad,2025-12-13 09:17:00,15.0,43.0,81
B456,S,T,Brand_10,Need Attention,2026-01-22 18:19:00,,,51
B173,O,P,Brand_8,Bad,2026-01-14 16:20:00,25.0,55.0,76
B275,M,N,Brand_7,Need Attention,2025-12-01 05:40:00,22.0,50.0,48
B333,G,H,Brand_5,Safe,2025-12-01 04:23:00,30.0,,0
B258,P,Q,Brand_7,Bad,2026-01-29 04:15:00,,,80
B104,F,G,Brand_2,Safe,2025-12-13 17:44:00,,,0
B312,T,P,Brand_5,Bad,2026-01-07 16:01:00,,40.0,85
B430,G,H,Brand_7,Need Attention,2025-12-12 07:19:00,,52.0,50
B371,C,D,Brand_8,Safe,2025-11-28 21:31:00,,,0
B393,,I,Brand_7,Safe,2026-01-09 16:00:00,,65.0,1
B115,Q,R,Brand_9,Safe,2026-01-02 02:51:00,15.0,30.0,0
B273,,O,Brand_10,Need Attention,2025-12-20 13:28:00,,36.0,54
B252,C,D,Brand_2,Bad,2025-12-28 14:07:00,,,80
B280,,D,Brand_6,Safe,2025-12-24 12:19:00,24.0,,2
B087,K,L,Brand_4,Need Attention,2025-12-13 22:43:00,,31.0,49
B078,F,G,Brand_5,Safe,2026-01-28 22:50:00,21.0,,2
B306,S,T,Brand_5,Need Attention,2025-12-17 05:46:00,,,52
B254,N,O,Brand_4,Safe,2026-02-05 03:06:00,16.0,,2
B249,M,N,Brand_2,Bad,2025-12-10 02:12:00,,,79
B278,K,L,Brand_10,Need Attention,2026-01-09 14:36:00,29.0,,49
B136,N,O,Brand_7,Safe,2025-12-07 04:46:00,35.0,,5
B247,G,H,Brand_6,Need Attention,2025-12-14 05:53:00,,,45
B491,E,F,Brand_7,Bad,2025-12-15 10:50:00,,60.0,81
B265,J,K,Brand_4,Safe,2026-01-30 00:47:00,,,0
B408,S,T,Brand_5,Need Attention,2026-01-06 15:01:00,,,55
B312,,Q,Brand_1,Bad,2026-02-03 02:08:00,28.0,,76
B186,Q,R,Brand_3,Need Attention,2026-01-02 23:16:00,24.0,31.0,50
B188,,K,Brand_1,Need Attention,2026-01-21 19:37:00,,,49
B381,E,F,Brand_1,Bad,2026-01-14 02:14:00,,,82
B159,F,G,Brand_7,Need Attention,2026-01-11 14:37:00,,57.0,51
B408,,E,Brand_8,Safe,2025-11-29 16:36:00,,44.0,5
B483,O,P,Brand_4,Need Attention,2025-12-16 11:47:00,22.0,,48
B149,K,L,Brand_5,Safe,2025-12-27 10:14:00,18.0,61.0,0
B351,N,O,Brand_9,Need Attention,2025-11-28 13:34:00,15.0,,51
B193,P,Q,Brand_3,Bad,2025-12-04 12:44:00,,42.0,76
B257,S,T,Brand_4,Safe,2025-12-11 21:28:00,,,0
B355,N,O,Brand_8,Safe,2025-12-19 07:14:00,,,4
B316,C,D,Brand_10,Need Attention,2025-12-30 13:16:00,17.0,,49
B495,J,K,Brand_4,Need Attention,2025-12-13 06:54:00,,52.0,53
B369,F,G,Brand_4,Safe,2025-12-15 19:45:00,,,5
B379,F,G,Brand_10,Safe,2026-01-13 11:07:00,,42.0,0
B178,E,F,Brand_1,Need Attention,2025-11-30 23:36:00,22.0,,54
B227,,T,Brand_3,Bad,2026-02-01 08:06:00,17.0,,81
B262,,F,Brand_9,Need Attention,2026-01-21 23:59:00,,35.0,53
B244,,A,Brand_1,Need Attention,2026-01-18 06:51:00,20.0,,45
B494,K,L,Brand_10,Safe,2026-01-07 05:41:00,,68.0,1
B149,,L,Brand_10,Need Attention,2025-12-15 14:36:00,,41.0,45
B252,,N,Brand_10,Need Attention,2026-01-16 01:32:00,23.0,,55
B136,R,S,Brand_2,Safe,2026-01-26 15:03:00,15.0,,0
B277,M,N,Brand_3,Need Attention,2026-01-11 12:48:00,,44.0,54
B144,I,J,Brand_1,Safe,2025-12-12 17:46:00,,,4
B405,F,G,Brand_5,Bad,2026-01-07 22:38:00,33.0,32.0,75
B244,G,H,Brand_8,Safe,2025-11-30 00:40:00,,49.0,3
B255,,B,Brand_7,Bad,2025-12-23 16:42:00,,,82
B072,I,J,Brand_3,Safe,2026-01-26 04:45:00,,,0
B236,,I,Brand_5,Need Attention,2025-12-07 18:39:00,,,48
B352,R,S,Brand_5,Safe,2025-12-21 08:03:00,23.0,50.0,3
B023,T,Q,Brand_8,Safe,2026-01-09 02:51:00,,41.0,0
B468,,H,Brand_8,Need Attention,2025-12-27 19:09:00,20.0,,46
B308,,F,Brand_3,Bad,2025-12-14 18:36:00,21.0,70.0,76
B277,T,G,Brand_5,Bad,2025-12-26 14:51:00,,,79
B257,D,E,Brand_4,Need Attention,2026-01-23 00:18:00,23.0,,52
B198,M,N,Brand_10,Safe,2025-12-18 12:21:00,17.0,64.0,0
B052,F,G,Brand_10,Need Attention,2026-02-03 00:55:00,31.0,47.0,45
B374,T,G,Brand_6,Need Attention,2025-11-28 18:54:00,17.0,52.0,49
B470,B,C,Brand_3,Safe,2025-12-01 22:23:00,35.0,,0
B213,P,Q,Brand_4,Need Attention,2026-01-30 23:53:00,,34.0,51
B236,E,F,Brand_7,Safe,2025-12-14 02:26:00,29.0,39.0,4
B225,Q,R,Brand_5,Need Attention,2026-01-26 07:48:00,,,45
B459,H,I,Brand_6,Safe,2026-01-24 01:50:00,15.0,41.0,0
B231,K,L,Brand_9,Bad,2026-01-27 10:49:00,26.0,,75
B321,B,C,Brand_5,Safe,2025-12-23 11:03:00,18.0,,0
B171,G,H,Brand_3,Bad,2025-12-27 17:21:00,,52.0,81
B257,S,T,Brand_5,Need Attention,2026-01-01 17:40:00,,,45
B271,D,E,Brand_8,Need Attention,2025-11-29 01:55:00,31.0,34.0,50
B357,L,M,Brand_10,Safe,2026-01-31 20:13:00,26.0,,1
B103,,I,Brand_6,Safe,2026-01-14 17:21:00,,41.0,0
B003,E,F,Brand_5,Need Attention,2025-12-20 08:00:00,34.0,,46
B493,E,F,Brand_9,Need Attention,2026-01-21 02:30:00,28.0,64.0,53
B011,F,G,Brand_8,Safe,2026-01-31 11:54:00,32.0,,0
B477,D,E,Brand_5,Need Attention,2026-01-27 15:40:00,,,46
B222,G,H,Brand_4,Safe,2026-01-09 17:49:00,24.0,50.0,0
B044,T,K,Brand_9,Safe,2026-01-10 04:53:00,,,0
B372,I,J,Brand_7,Safe,2026-01-16 18:16:00,15.0,68.0,5
B159,I,J,Brand_2,Bad,2025-12-30 03:52:00,31.0,,79
B374,N,O,Brand_4,Bad,2026-01-09 18:22:00,,,77
B327,P,Q,Brand_7,Safe,2026-01-02 05:00:00,22.0,69.0,3
B399,C,D,Brand_7,Safe,2025-12-05 09:26:00,27.0,,0
B204,S,T,Brand_4,Need Attention,2026-01-17 14:40:00,,,48
B442,R,S,Brand_4,Bad,2026-01-28 21:54:00,,40.0,78
B296,,H,Brand_8,Need Attention,2025-12-02 00:05:00,22.0,,47
B422,D,E,Brand_5,Bad,2025-12-08 03:09:00,33.0,,85
B318,C,D,Brand_3,Need Attention,2026-01-01 16:23:00,29.0,54.0,46
B200,H,I,Brand_4,Bad,2026-01-02 15:44:00,23.0,38.0,76
B083,G,H,Brand_9,Safe,2026-01-09 05:43:00,30.0,,0
B131,A,B,Brand_9,Safe,2026-01-05 02:54:00,,,0
B467,Q,R,Brand_4,Bad,2026-02-02 22:06:00,21.0,,78
B342,J,K,Brand_1,Bad,2026-01-27 19:13:00,,,80
B375,A,B,Brand_5,Need Attention,2026-01-02 00:38:00,25.0,60.0,49
B334,I,J,Brand_1,Need Attention,2025-12-09 13:21:00,,55.0,52
B369,,C,Brand_5,Bad,2025-12-13 19:31:00,29.0,,85
B272,S,T,Brand_1,Need Attention,2026-01-01 05:49:00,19.0,,54
B493,S,T,Brand_8,Bad,2026-01-20 04:59:00,,69.0,77
B384,T,H,Brand_9,Need Attention,2025-12-25 18:06:00,29.0,55.0,54
B044,G,H,Brand_5,Safe,2026-02-01 18:20:00,,51.0,0
B390,J,K,Brand_7,Bad,2025-12-28 08:16:00,,,75
B419,C,D,Brand_3,Safe,2025-12-11 07:47:00,30.0,,4
B067,,A,Brand_3,Safe,2025-12-08 12:01:00,32.0,,0
B427,,I,Brand_3,Safe,2025-12-30 12:16:00,26.0,,0
B346,E,F,Brand_8,Safe,2026-01-21 11:42:00,,,0
B415,J,K,Brand_1,Safe,2026-01-07 17:25:00,24.0,36.0,1
B393,,P,Brand_8,Safe,2026-01-30 14:08:00,,33.0,3
B124,M,N,Brand_5,Safe,2026-01-25 14:24:00,18.0,54.0,0
B312,R,S,Brand_3,Bad,2026-01-19 02:43:00,30.0,33.0,85
B282,,P,Brand_3,Bad,2026-01-24 23:41:00,,,85
B203,G,H,Brand_10,Need Attention,2025-12-08 18:19:00,24.0,36.0,46
B350,M,N,Brand_9,Bad,2026-01-29 04:58:00,27.0,57.0,76
B045,N,O,Brand_5,Bad,2026-01-21 18:09:00,,,82
B053,C,D,Brand_4,Safe,2025-12-23 02:37:00,,,1
B242,Q,R,Brand_7,Need Attention,2026-02-04 17:18:00,,,49
B162,H,I,Brand_8,Bad,2025-12-27 07:03:00,26.0,,85
B496,N,O,Brand_6,Safe,2026-01-14 00:11:00,25.0,,4
B422,D,E,Brand_4,Safe,2025-12-03 12:07:00,,,1
B393,Q,R,Brand_1,Safe,2026-01-02 05:32:00,,30.0,0
B408,P,Q,Brand_3,Bad,2026-01-04 12:47:00,,,85
B177,E,F,Brand_8,Need Attention,2025-12-12 19:20:00,18.0,35.0,48
B211,B,C,Brand_8,Need Attention,2026-01-06 14:50:00,,48.0,47
B188,J,K,Brand_5,Safe,2025-12-03 15:30:00,33.0,,5
B014,N,O,Brand_6,Bad,2026-01-28 10:59:00,33.0,,82
B465,,M,Brand_8,Bad,2025-12-06 03:34:00,,43.0,78
B459,S,T,Brand_6,Bad,2025-11-30 17:58:00,20.0,,79
B245,P,Q,Brand_8,Bad,2025-12-31 15:40:00,22.0,55.0,81
B095,S,T,Brand_3,Safe,2025-12-26 04:57:00,15.0,38.0,2
B024,O,P,Brand_5,Bad,2025-12-10 21:00:00,23.0,,79
B393,,G,Brand_9,Bad,2025-12-11 01:54:00,,,76
B375,E,F,Brand_7,Safe,2025-12-25 11:13:00,,,0
B187,N,O,Brand_5,Need Attention,2025-12-07 11:38:00,30.0,43.0,45
B495,,K,Brand_2,Need Attention,2026-02-01 18:20:00,,,52
B164,R,S,Brand_5,Need Attention,2025-12-30 22:18:00,30.0,,51
B192,L,M,Brand_5,Safe,2025-12-24 13:19:00,,67.0,0
B125,Q,R,Brand_8,Safe,2026-02-04 17:24:00,,61.0,1
B234,S,T,Brand_6,Bad,2025-12-02 15:38:00,,30.0,79
B477,I,J,Brand_5,Safe,2025-11-28 10:32:00,,51.0,5
B061,P,Q,Brand_5,Bad,2026-01-27 02:32:00,,,85
B014,,K,Brand_4,Need Attention,2026-01-05 05:17:00,35.0,53.0,53
B410,O,P,Brand_4,Need Attention,2025-12-23 22:07:00,31.0,33.0,52
B270,R,S,Brand_5,Bad,2026-01-26 01:20:00,,55.0,79
B177,P,Q,Brand_7,Need Attention,2025-12-12 08:07:00,,44.0,53
B465,L,M,Brand_5,Bad,2026-01-12 08:35:00,,,75
B498,,B,Brand_6,Safe,2025-12-21 19:03:00,,,4
B471,,N,Brand_5,Bad,2025-12-27 23:39:00,,32.0,79
B245,,J,Brand_6,Need Attention,2025-11-30 01:19:00,,36.0,53
B307,C,D,Brand_9,Safe,2025-12-31 02:56:00,22.0,46.0,5
B442,O,P,Brand_8,Safe,2025-11-28 03:12:00,20.0,,3
B314,R,S,Brand_5,Need Attention,2025-12-03 15:24:00,25.0,,45
B155,,R,Brand_9,Need Attention,2026-01-20 03:01:00,,54.0,46
B368,,P,Brand_9,Bad,2026-01-18 23:17:00,24.0,,80
B396,S,T,Brand_3,Need Attention,2025-12-21 06:42:00,24.0,32.0,54
B290,,S,Brand_3,Bad,2025-12-28 12:37:00,,,78
B284,K,L,Brand_5,Bad,2025-12-08 01:47:00,16.0,,79
B283,T,E,Brand_5,Bad,2025-12-04 02:12:00,,,79
B438,S,T,Brand_4,Safe,2025-11-30 13:34:00,30.0,,3
B450,I,J,Brand_7,Need Attention,2025-12-08 22:04:00,30.0,,50
B326,B,C,Brand_7,Bad,2025-12-14 20:21:00,,68.0,83
B225,,J,Brand_4,Bad,2026-02-03 13:24:00,29.0,46.0,82
B006,,M,Brand_10,Safe,2026-01-14 11:32:00,15.0,46.0,3
B217,O,P,Brand_6,Need Attention,2025-12-18 04:43:00,,66.0,45
B211,H,I,Brand_5,Safe,2026-02-01 10:55:00,,,1
B054,D,E,Brand_4,Safe,2026-01-24 12:18:00,,,0
B439,S,T,Brand_3,Safe,2026-01-20 10:37:00,,32.0,1
B262,E,F,Brand_8,Bad,2025-12-05 19:29:00,18.0,32.0,76
B133,N,O,Brand_9,Need Attention,2026-01-21 21:17:00,24.0,,50
B099,F,G,Brand_6,Safe,2025-12-21 10:41:00,,,3
B178,D,E,Brand_5,Need Attention,2026-01-04 19:21:00,27.0,68.0,45
B148,B,C,Brand_7,Bad,2026-01-28 08:54:00,,30.0,85
B031,,E,Brand_10,Need Attention,2025-12-21 09:42:00,,43.0,47
B113,Q,R,Brand_4,Safe,2025-12-04 12:24:00,,55.0,0
B082,E,F,Brand_3,Safe,2026-01-10 23:14:00,33.0,,0
B304,T,P,Brand_6,Need Attention,2025-12-10 02:55:00,,59.0,54
B451,,P,Brand_3,Safe,2026-01-21 09:40:00,,,0
B430,A,B,Brand_1,Safe,2026-01-25 01:15:00,,58.0,0
B328,N,O,Brand_7,Bad,2026-01-16 15:00:00,22.0,61.0,80
B226,H,I,Brand_10,Bad,2025-12-03 20:04:00,,,83
B241,N,O,Brand_10,Bad,2025-12-17 04:05:00,33.0,,81
B258,R,S,Brand_9,Need Attention,2026-01-31 05:46:00,,70.0,51
B328,,Q,Brand_4,Safe,2026-01-17 11:28:00,30.0,,0
B143,F,G,Brand_8,Need Attention,2025-12-27 21:44:00,24.0,30.0,49
B362,G,H,Brand_1,Bad,2026-01-25 12:44:00,,56.0,85
B044,L,M,Brand_4,Need Attention,2025-12-02 04:57:00,25.0,44.0,47
B106,C,D,Brand_5,Safe,2026-01-06 07:05:00,24.0,,0
B104,A,B,Brand_1,Need Attention,2025-12-01 02:20:00,33.0,,55
B180,,A,Brand_9,Safe,2026-01-11 14:23:00,31.0,51.0,0
B110,M,N,Brand_6,Bad,2025-12-29 13:06:00,27.0,,76
B211,L,M,Brand_4,Bad,2025-12-25 09:41:00,16.0,42.0,80
B216,M,N,Brand_3,Safe,2026-01-04 17:51:00,31.0,,0
B179,B,C,Brand_3,Bad,2026-01-27 22:02:00,,,82
B464,R,S,Brand_2,Bad,2025-12-30 03:17:00,,,80
B293,S,T,Brand_7,Bad,2025-12-11 00:04:00,35.0,,77
B001,,A,Brand_6,Safe,2025-12-09 12:46:00,15.0,47.0,0
B089,P,Q,Brand_1,Need Attention,2026-01-02 16:58:00,,,48
B328,B,C,Brand_8,Need Attention,2026-01-20 06:50:00,25.0,61.0,55
B394,,M,Brand_6,Need Attention,2025-12-11 11:56:00,27.0,,46
B080,E,F,Brand_8,Bad,2026-01-19 06:50:00,,44.0,79
B223,C,D,Brand_3,Bad,2025-12-29 02:54:00,,49.0,81
B384,R,S,Brand_1,Need Attention,2026-01-27 19:42:00,24.0,,51
B455,D,E,Brand_4,Need Attention,2025-12-20 06:40:00,,58.0,54
B327,,C,Brand_2,Safe,2026-01-11 15:43:00,30.0,70.0,0
B162,,B,Brand_9,Bad,2025-12-02 21:43:00,,,79
B397,S,T,Brand_10,Safe,2026-02-03 16:14:00,20.0,34.0,0
B135,,Q,Brand_2,Need Attention,2026-01-27 18:02:00,,,52
B260,,R,Brand_5,Need Attention,2025-12-02 05:14:00,35.0,60.0,54
B190,L,M,Brand_8,Safe,2026-01-26 02:22:00,,,0
B297,M,N,Brand_5,Need Attention,2025-12-23 11:53:00,16.0,45.0,49
B486,,O,Brand_10,Need Attention,2026-01-13 14:34:00,17.0,54.0,52
B367,L,M,Brand_5,Need Attention,2026-01-11 23:47:00,,59.0,55
B447,H,I,Brand_2,Safe,2026-01-23 16:15:00,,53.0,3
B106,,S,Brand_5,Bad,2025-12-17 20:04:00,29.0,,80
B281,B,C,Brand_8,Safe,2025-12-14 07:16:00,,,0
B418,F,G,Brand_8,Need Attention,2026-01-28 19:45:00,23.0,45.0,46
B152,I,J,Brand_9,Bad,2025-12-23 01:58:00,16.0,,83
B341,I,J,Brand_6,Safe,2026-01-14 15:33:00,,62.0,1
B350,S,T,Brand_7,Bad,2025-12-09 16:04:00,31.0,,85
B141,Q,R,Brand_10,Bad,2026-01-06 09:01:00,,59.0,80
B226,,R,Brand_3,Bad,2026-02-01 09:13:00,,,82
B341,D,E,Brand_4,Safe,2026-01-04 22:12:00,,,5
B422,,H,Brand_1,Bad,2025-12-03 02:14:00,31.0,,78
B258,D,E,Brand_7,Safe,2026-02-01 02:23:00,,,0
B272,O,P,Brand_7,Safe,2025-12-09 23:20:00,,36.0,0
B180,H,I,Brand_9,Need Attention,2026-01-20 08:15:00,,38.0,54
B115,Q,R,Brand_2,Safe,2025-12-31 19:42:00,26.0,32.0,0
B431,,P,Brand_2,Safe,2025-12-14 13:45:00,31.0,,0
B480,H,I,Brand_1,Safe,2026-01-18 13:00:00,25.0,44.0,0
B124,P,Q,Brand_9,Bad,2026-01-18 17:34:00,35.0,,79
B116,,Q,Brand_8,Need Attention,2026-01-19 09:35:00,,,50
B361,S,T,Brand_4,Need Attention,2025-12-29 04:18:00,,,52
B286,,H,Brand_7,Safe,2025-12-28 11:56:00,,31.0,2
B073,D,E,Brand_10,Need Attention,2025-12-22 22:29:00,,,53
B459,Q,R,Brand_2,Bad,2025-12-23 09:02:00,27.0,33.0,78
B040,B,C,Brand_1,Safe,2025-12-27 09:19:00,20.0,42.0,0
B028,F,G,Brand_7,Bad,2026-01-07 21:10:00,31.0,70.0,82
B461,T,G,Brand_6,Need Attention,2026-01-29 05:28:00,21.0,,52
B206,J,K,Brand_3,Safe,2025-12-23 11:29:00,,,2
B202,G,H,Brand_1,Bad,2026-01-03 04:33:00,,59.0,77
B102,M,N,Brand_4,Safe,2025-12-04 01:08:00,,56.0,0
B094,N,O,Brand_1,Need Attention,2025-12-01 22:53:00,15.0,30.0,52
B228,,B,Brand_9,Need Attention,2026-01-27 13:05:00,21.0,,52
B149,R,S,Brand_7,Safe,2025-12-26 12:43:00,,60.0,0
B389,G,H,Brand_4,Need Attention,2025-12-04 09:22:00,26.0,,50
B251,H,I,Brand_2,Need Attention,2025-12-24 06:26:00,,41.0,51
B278,,R,Brand_1,Safe,2026-01-19 02:06:00,,48.0,3
B270,O,P,Brand_9,Bad,2025-11-28 22:27:00,31.0,52.0,85
B435,H,I,Brand_3,Safe,2025-12-02 06:45:00,31.0,,4
B338,O,P,Brand_1,Safe,2025-12-20 15:02:00,,40.0,0
B494,Q,R,Brand_10,Safe,2025-12-11 19:23:00,,68.0,0
B419,L,M,Brand_6,Need Attention,2026-01-26 21:26:00,,41.0,51
B349,Q,R,Brand_6,Bad,2026-01-29 19:30:00,,,82
B430,N,O,Brand_9,Safe,2025-12-03 17:39:00,32.0,,5
B320,K,L,Brand_1,Need Attention,2025-12-10 07:40:00,22.0,,54
B210,E,F,Brand_3,Bad,2026-01-20 12:01:00,28.0,51.0,78
B114,P,Q,Brand_1,Safe,2026-01-15 15:16:00,18.0,62.0,0
B095,E,F,Brand_9,Need Attention,2026-01-31 04:53:00,20.0,61.0,54
B106,,C,Brand_3,Safe,2026-01-31 05:36:00,28.0,,4
B467,O,P,Brand_6,Need Attention,2025-12-01 16:46:00,28.0,,53
B282,M,N,Brand_6,Need Attention,2026-01-10 16:25:00,,42.0,54
B100,M,N,Brand_9,Safe,2026-02-01 19:43:00,26.0,63.0,0
B077,O,P,Brand_7,Need Attention,2026-01-22 14:47:00,31.0,,53
B006,E,F,Brand_2,Need Attention,2026-01-12 00:22:00,,,52
B085,N,O,Brand_2,Need Attention,2026-01-25 08:00:00,,,54
B374,I,J,Brand_10,Need Attention,2026-01-16 04:58:00,31.0,,54
B387,A,B,Brand_7,Bad,2026-01-25 17:07:00,30.0,58.0,75
B270,N,O,Brand_1,Bad,2026-01-18 18:57:00,21.0,,84
B479,R,S,Brand_7,Need Attention,2026-01-31 06:48:00,,46.0,47
B299,H,I,Brand_8,Need Attention,2026-01-12 16:10:00,,,50
B023,G,H,Brand_1,Bad,2025-12-12 14:30:00,,58.0,75
B036,,P,Brand_4,Safe,2026-01-18 03:01:00,,,5
B066,D,E,Brand_8,Safe,2026-01-15 22:51:00,,53.0,0
B492,J,K,Brand_4,Bad,2026-01-20 04:28:00,,67.0,82
B491,T,K,Brand_7,Bad,2025-12-08 20:53:00,25.0,37.0,82
B468,L,M,Brand_10,Bad,2026-01-25 12:49:00,,40.0,82
B167,B,C,Brand_6,Safe,2026-01-19 11:36:00,24.0,70.0,0
